"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","Bill_pca1","Bill_pca2","sumpay","default.payment.next.month","age_new"
"254",160000,2,1,2,7042,2000,1000,99669,12600,10000,0.50706168710208,-0.578718515714486,-1,0,"1"
"255",4e+05,2,2,2,3127,1469,4968,1905,2494,862,-1.45497109195313,0.0810941801017272,-5,0,"1"
"256",50000,1,2,1,1565,1393,980,994,1024,886,-0.554108643056083,-0.140856989517711,0,0,"1"
"257",140000,2,2,1,1233,1075,1355,1130,21361,1347,-1.47626307220884,-0.219946050313886,-5,0,"3"
"258",160000,2,2,1,2453,9880,52572,1546,2210,0,-1.12108713045073,-0.205249976616004,-5,0,"2"
"259",1e+05,2,3,1,0,0,0,0,0,0,-1.31026861798236,0.434091532863503,-8,0,"2"
"260",220000,1,1,1,10000,9020,6000,5500,6000,5500,5.45881988811337,0.195372804378358,2,1,"3"
"261",510000,2,1,2,40010,20094,5000,5001,25365,65000,1.58016968167637,0.136439126143905,0,0,"1"
"262",50000,1,2,2,1602,1400,3000,3130,1062,6318,-0.393149290958013,0.0872488928883592,0,0,"1"
"263",160000,2,1,1,4664,5969,18941,0,12652,1916,-1.24054657937649,-0.259055187915434,-3,0,"2"
"264",230000,2,1,2,51315,0,0,299,338,0,-1.34194806778834,0.298685331297067,-12,0,"2"
"265",80000,2,1,2,258,5995,188,1644,16872,4000,-1.43552293333126,-0.107628353114904,-6,0,"2"
"266",150000,2,2,1,0,0,316,316,316,316,-1.61768010317878,-0.0029060208064075,-7,0,"1"
"267",10000,1,3,2,1134,1298,478,847,0,175,-1.32455470726986,-0.101788607110732,2,0,"1"
"268",130000,2,3,2,4100,3095,1630,561,600,0,0.537545413211216,0.779838012441708,0,1,"3"
"269",40000,2,1,2,1600,1600,1500,1500,1500,1500,-0.336156812906046,-0.152094434927824,0,0,"3"
"270",50000,1,2,2,1700,0,426,501,2614,1390,-1.1959010619446,0.0152375322491696,6,1,"1"
"271",1e+05,1,3,2,2035,2004,616,2007,1009,2015,-0.55760468561096,0.379777739566726,0,0,"2"
"272",120000,1,1,1,0,1350,0,0,0,450,-1.63143522552334,-0.0352853162820264,0,0,"2"
"273",260000,2,1,2,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,1,"3"
"274",2e+05,2,2,2,2000,1322,2000,2000,1200,3000,-1.14160390726992,-0.112285554494477,0,0,"2"
"275",360000,2,2,2,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-12,1,"1"
"276",70000,2,2,2,4483,12496,3268,3000,3000,2000,-0.0422297173413832,0.74331143269291,0,0,"2"
"277",460000,1,1,1,2728,0,2654,0,22545,0,-1.46961229875031,-0.226333105019481,-3,1,"2"
"278",50000,2,1,2,316,316,316,316,316,316,-1.64190174722101,-0.0386399211533689,-6,0,"1"
"279",50000,1,3,1,2007,2199,691,707,703,697,-0.357079342278587,0.403175109796969,0,0,"2"
"280",250000,2,2,1,4000,4500,5000,4000,5000,4400,2.17807755794062,-0.30278561574451,0,0,"2"
"281",30000,2,1,2,1000,664,1500,0,0,0,-1.61944280271975,-0.0216982188015015,-3,0,"1"
"282",270000,1,2,1,10063,5162,10150,44299,43509,31031,1.3388684085548,0.91566963734036,-2,0,"2"
"283",180000,2,3,2,7722,6091,3563,3605,3000,3211,3.08469451147671,0.762563565609639,0,0,"1"
"284",1e+05,2,1,2,4173,3000,2025,5000,3000,3000,0.398242668431153,-0.236934115584399,0,0,"1"
"285",230000,2,3,1,5000,5000,5000,5000,4000,5000,2.51553435857586,0.362797178133066,0,0,"2"
"286",210000,2,1,1,41986,21874,20076,16171,586,19777,-0.407787236839461,0.933716238381911,-6,0,"3"
"287",210000,1,1,2,3276,2026,2000,2000,2000,2502,0.616843483210652,-0.104889966895796,2,0,"2"
"288",440000,2,2,1,8610,6907,3727,3800,4001,2701,3.50166894077743,0.870224786344057,0,0,"3"
"289",1e+05,2,2,2,3472,2092,2000,2127,1960,1559,0.895654881844571,-0.060784315787152,2,1,"1"
"290",240000,2,2,1,1295,1000,1000,1000,1000,1000,-1.30282982230637,-0.047923217087328,0,0,"3"
"291",280000,1,1,2,898,325,898,325,0,345293,-3.96619481531577,2.85158512712805,-6,1,"2"
"292",50000,2,2,2,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,1,"1"
"293",30000,1,2,1,1100,0,300,0,600,0,-1.57590194102345,-0.0538031540918119,13,0,"2"
"294",10000,1,2,2,3507,0,500,370,393,700,-1.29508643497106,-0.0955309442121811,2,1,"1"
"295",130000,1,1,2,0,0,0,0,0,1500,-1.65865900584623,-0.0442195292205755,-9,0,"1"
"296",2e+05,1,1,2,9000,7465,4715,4804,5141,5300,4.47593088477247,0.574969461706568,0,0,"2"
"297",120000,2,2,1,657,2319,1423,0,1820,2496,-1.60995751883637,-0.0428786565460352,-6,0,"1"
"298",210000,2,2,1,6483,5082,6000,5900,4544,4700,3.79582143952596,-0.396182558370218,0,0,"2"
"299",280000,2,1,1,2755,3463,1300,1100,1100,2000,0.0371339533455556,0.35986792558235,0,0,"2"
"300",3e+05,1,1,2,0,13001,0,19595,203,0,-1.35706313585063,-0.201260902876998,-4,1,"2"
"301",1e+05,1,2,2,3490,2332,2314,2365,2497,2305,1.24295509688552,0.242568593386143,0,0,"2"
"302",440000,2,1,2,0,0,0,0,162000,0,-1.65865900584623,-0.0442195292205755,-12,0,"2"
"303",50000,2,3,1,2400,1206,1000,1000,1000,1000,-0.722084747994318,0.4332664953378,0,0,"2"
"304",20000,2,1,2,2800,0,4000,1700,1000,2000,-1.03398125150165,-0.0718571614367779,2,1,"1"
"305",2e+05,2,1,2,665,960,3908,1014,3500,2880,-1.53631994911053,-0.13818330412706,-3,0,"1"
"306",110000,2,2,2,3220,5904,0,3000,0,0,-1.57833113397535,-0.0286212912408684,-12,0,"1"
"307",5e+05,2,2,1,23962,0,8500,4590,0,0,-1.36975186879061,0.129286020556936,-6,0,"2"
"308",3e+05,2,2,1,5215,0,0,0,0,0,-1.62791948603648,-0.0103196668021083,-7,0,"1"
"309",30000,1,3,1,1200,1200,2000,1500,1500,1500,-1.19044059845232,-0.143063053746295,16,1,"3"
"310",60000,2,1,2,13809,14583,4889,273,13557,0,-1.25732223924374,0.117503994110664,-6,0,"1"
"311",4e+05,2,2,1,1000,1354,5322,6,2386,9085,-1.52303293068659,-0.0621881987125841,-4,0,"2"
"312",180000,2,2,1,7000,5000,5000,4900,5000,5100,3.58090591203679,-0.180979990571174,0,0,"2"
"313",20000,1,1,2,3000,3100,0,3000,1500,0,-1.156130849362,-0.0864617405086124,2,0,"2"
"314",2e+05,2,3,1,0,6000,0,5000,2286,3000,0.466010147894095,-0.307896426671723,5,1,"3"
"315",1e+05,1,1,2,1631,1286,200,645,909,200,-0.472476110577942,0.516128273612695,0,0,"1"
"316",60000,1,2,2,1970,2000,618,809,2000,616,-0.602708868915281,0.274827910547202,0,1,"1"
"317",110000,2,2,2,2200,2500,2000,2100,2500,2200,0.277715281732112,-0.256438493865416,0,0,"2"
"318",260000,2,3,1,165,526,452,397,485,459,-1.64534970431379,-0.0505597318944787,-6,0,"3"
"319",50000,2,3,1,3754,1,1070,1030,863,654,-0.327839992346445,0.194785103181776,7,0,"3"
"320",180000,1,2,2,0,0,0,0,0,0,-1.65873527190753,-0.0442139405164088,-9,0,"1"
"321",110000,1,2,2,2500,0,2000,2000,1854,2000,0.307580338860487,-0.0354167370306035,5,1,"1"
"322",340000,2,1,2,21105,5461,5000,5849,2732,50000,4.15013895330301,0.346114113778079,0,0,"1"
"323",50000,1,2,2,1070,1500,3666,2477,1306,1000,-1.44894618979557,-0.163937774291441,-1,0,"1"
"324",230000,2,2,1,1710,1100,1000,767,6173,1000,-1.33148208009546,0.217894606682426,-4,1,"1"
"325",360000,2,2,2,10000,7000,10000,10000,10000,10000,2.00708612680727,-0.424952487702153,0,0,"2"
"326",210000,1,2,2,0,38013,3000,5000,3000,3000,-0.586684147292763,-0.740734682262928,-2,0,"2"
"327",220000,2,2,1,325,0,950,0,325,325,-1.63728869029388,-0.0438169256453518,3,1,"2"
"328",60000,2,2,1,3800,0,3720,0,1300,1291,-0.572363428376537,-0.185931410653642,10,1,"2"
"329",340000,1,2,1,44665,8321,2190,24599,7416,77195,-0.825956437892188,0.407522193175644,-10,0,"3"
"330",150000,1,1,1,5200,0,8100,4000,4200,4200,2.31710638126764,-0.456209293819853,12,0,"2"
"331",2e+05,2,2,1,1000,0,6900,24000,17000,2500,-1.33321099049373,-0.373362001628744,-1,1,"2"
"332",130000,2,2,2,3000,0,500,500,2700,500,-1.23576275811936,-0.0793254470954832,2,1,"2"
"333",60000,2,1,2,0,1483,673,10000,11540,7000,-1.02981423237368,-0.332115775207698,3,0,"1"
"334",4e+05,2,2,1,0,0,0,1600,78388,0,-1.11017311170835,-0.722074963086544,-7,0,"2"
"335",20000,1,1,2,1323,1600,830,700,674,376,-0.91788608966187,-0.0844971333017886,0,0,"1"
"336",190000,2,1,2,5795,7408,5645,5753,6370,5865,4.1593439139415,-0.677185864625636,0,0,"1"
"337",260000,2,1,2,10000,8000,6000,7000,7000,6000,4.39915404677416,-0.490649505734541,0,0,"1"
"338",140000,2,2,2,0,0,0,0,0,0,-1.65647351041005,-0.0412190255337042,-12,0,"2"
"339",50000,2,2,1,1974,4406,1061,1073,1046,1047,-0.196147248329731,0.159654784771827,0,1,"2"
"340",120000,2,1,2,6900,5037,1100,1330,3800,2037,-1.55425762508912,-0.00177342810686137,-5,0,"2"
"341",240000,2,2,2,92,92,0,92,0,1883,-1.6563996538136,-0.0433636855248611,-12,0,"1"
"342",50000,1,2,2,1212,1200,0,978,0,0,-1.54582280983941,0.0326399987829725,-1,0,"2"
"343",2e+05,2,1,2,0,4872,20183,5000,0,1000,-1.14050526597114,-0.467686674315788,0,0,"1"
"344",180000,1,1,1,11000,145000,26000,0,101005,1898,3.84525845466632,3.98065832277776,-2,0,"2"
"345",180000,2,1,2,5440,5051,3835,4106,4250,4028,2.96300515263232,0.205236003405362,0,0,"1"
"346",160000,2,1,2,0,0,5000,5000,1500,13000,-1.592287901539,-0.0966728075979923,-5,0,"1"
"347",1e+05,2,2,2,4210,4159,1000,1080,2000,1525,-1.5359866838179,-0.057997906977676,-3,0,"1"
"348",50000,2,2,2,3000,2000,2000,2000,2000,2000,0.0698422718051673,-0.0479605534904323,0,1,"1"
"349",140000,2,2,2,6600,6500,5100,5300,6000,5000,3.68376860584349,-0.492324836616544,0,0,"2"
"350",30000,2,2,2,1411,1522,621,795,715,1000,-0.906932268575058,-0.127552259223436,0,1,"1"
"351",90000,1,1,2,1541,4200,0,0,23101,3000,-1.13543260281879,0.190659252777601,-2,0,"1"
"352",2e+05,1,1,1,10118,47015,0,4000,1e+05,10000,-1.81334241094286,-0.234098782996617,-6,0,"2"
"353",380000,1,1,2,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,1,"1"
"354",80000,2,2,2,3177,2600,3000,1691,695,882,0.199840738092789,0.699629758329952,0,0,"2"
"355",50000,1,3,1,3400,0,1000,1001,634,638,-0.962063315830171,-0.122592881255142,8,0,"3"
"356",180000,1,2,1,1481,2000,1100,1200,1500,1500,-0.528614095154065,-0.169384215945399,-1,1,"2"
"357",240000,2,2,2,6349,5834,3870,4000,3825,3520,2.91324872132238,0.0603295642501744,0,0,"1"
"358",380000,1,2,2,9010,35000,5000,6000,5000,4400,5.19545534246546,-0.238878410210889,0,0,"2"
"359",110000,2,4,2,3000,2900,2900,3000,3500,4000,1.44304210153888,-0.31427744102144,0,0,"1"
"360",260000,1,1,1,291,51058,35696,34039,291,291,-0.81212786286417,0.198912815096597,-6,0,"2"
"361",5e+05,2,2,2,10000,0,14000,16500,16000,19000,16.8845335698947,-0.550178124760938,9,1,"1"
"362",320000,2,2,2,2589,2568,2570,2661,2781,2500,1.11826333747761,-0.29818218930939,0,0,"1"
"363",50000,1,2,2,0,0,1262,1358,1275,1590,-0.087089350696707,-0.00221603632455908,9,0,"2"
"364",110000,1,1,1,0,2066,0,216,216,66,-1.62959087683774,-0.0503187763576098,-4,1,"2"
"365",230000,2,1,2,300,399,665,576,613,520,-1.63751663962733,-0.0472151864376981,-12,0,"2"
"366",330000,2,2,1,1529,1507,0,3965,8676,384,-1.55365609687311,-0.132910297204198,-5,0,"3"
"367",50000,2,2,1,3000,2237,975,1000,2000,1039,-0.306859065666865,0.290705111923583,0,0,"4"
"368",10000,1,2,2,0,1500,0,0,150,0,-1.56539724280215,-0.0454566682023217,5,0,"1"
"369",3e+05,1,1,1,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,0,"2"
"370",20000,2,2,1,0,1168,384,390,632,616,-1.07893451710063,0.0768386540643855,5,1,"2"
"371",180000,1,2,1,0,0,0,0,0,0,-1.19052588341786,0.598488360507264,-4,1,"2"
"372",160000,1,1,2,2977,15086,9123,13028,29712,50000,-1.25132597181028,-0.298858313195927,-6,0,"1"
"373",90000,2,1,2,1640,9000,0,8000,0,2000,-0.0291142186272004,-0.376138419740339,6,0,"2"
"374",30000,1,3,3,2500,2000,1500,4000,2000,0,-0.758828705837627,-0.14979852654729,0,0,"3"
"375",180000,1,1,1,8100,5299,3305,5040,160719,7000,3.5486143064895,0.701267636614546,0,0,"3"
"376",30000,1,3,1,1640,1700,915,800,1000,1961,-0.853046793142874,-0.141736565684462,0,0,"3"
"377",30000,1,2,1,0,1342,946,4200,0,1000,-0.812963654542128,-0.172817083620944,5,0,"2"
"378",140000,2,1,2,14000,3855,4991,3600,5500,4000,-1.38341578500992,0.075676164910399,-4,0,"1"
"379",210000,1,1,2,3500,3000,2000,4000,3000,10000,0.3957346829727,0.133062542160486,0,0,"1"
"380",50000,1,2,2,2000,3000,327,3000,3000,5000,-1.13481710543936,0.0254686287131555,0,1,"2"
"381",130000,2,2,2,4200,2575,2600,2674,2701,5750,1.32521537799583,-0.0374403302799079,0,0,"1"
"382",50000,2,2,1,1500,400,200,500,500,400,-1.55449786324034,-0.0486164185706891,6,1,"2"
"383",140000,1,3,1,3000,30000,4000,4000,3400,3300,1.75888238522116,-0.266718807374434,0,0,"2"
"384",170000,2,2,2,1105,1903,0,296,500,95,-1.46911295800635,-0.0933680181620357,1,1,"1"
"385",80000,1,2,2,10010,1209,579,0,0,6305,-1.00580949063784,0.303348820249903,-2,0,"1"
"386",410000,2,5,1,15000,14000,9000,8500,9000,8300,9.26114978649223,0.964667592556457,0,0,"2"
"387",80000,2,1,2,80000,0,0,0,0,0,-1.18710357252324,0.475816711139419,-7,0,"1"
"388",80000,1,3,1,3500,4330,3500,3500,3500,5100,0.99824223532278,-0.388599279990166,5,1,"4"
"389",150000,1,2,1,7900,6500,5700,5700,5700,5334,4.35061298737554,-0.58930322113628,0,0,"2"
"390",260000,1,1,1,291,582,0,0,130291,651,-1.64309188704741,-0.0358943464216303,-4,1,"1"
"391",350000,1,1,1,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,0,"2"
"392",280000,2,2,1,38621,2000,1130,922,1011,5000,-0.521864921870712,-0.386864280246427,0,1,"2"
"393",310000,1,2,1,4400,4013,3011,3000,3001,2653,1.50554430137871,0.150424416615262,0,0,"2"
"394",140000,2,2,2,3000,3000,3000,3500,2000,2000,-0.903599456361948,-0.1383097820813,0,0,"1"
"395",360000,1,1,1,25000,0,0,0,0,0,-1.29835222376717,0.41064856538195,-9,0,"3"
"396",140000,2,1,2,10000,10000,6000,6000,6000,5600,3.79571356556638,-0.431811387739674,0,0,"1"
"397",1e+05,1,1,2,2502,1200,860,0,579,0,-0.133420083148574,-0.0654925928675779,0,0,"2"
"398",50000,2,2,2,0,0,848,0,632,0,-1.64862831014236,-0.0526409913574902,-12,0,"1"
"399",210000,2,2,1,4002,5000,3500,3000,2700,5000,1.91204118019225,0.14398367534559,0,0,"1"
"400",120000,2,2,2,4007,0,8272,5000,0,4400,2.81292202111708,-0.351474113549922,12,0,"1"
"401",240000,1,1,2,5233,3289,2072,3018,184922,6100,2.51128000542005,0.221802832923157,-1,0,"1"
"402",60000,2,3,3,1488,1394,962,1500,2541,2000,-0.492164980670044,-0.0295131593124672,0,0,"2"
"403",150000,1,1,2,2091,384,0,2344,0,472,-1.61392455555442,-0.0420820563390881,-3,1,"2"
"404",30000,1,2,1,1774,1710,1046,1079,1089,2244,-0.635543391086971,-0.0759677716026898,0,0,"3"
"405",160000,2,1,2,7500,0,11558,5800,0,5654,4.54000654644748,-0.506401324402014,12,1,"1"
"406",2e+05,1,1,1,2690,3487,0,0,85900,396,-1.03712651890573,-0.688291174542931,-12,0,"3"
"407",120000,2,2,1,6000,0,0,0,0,0,-1.38419206758882,0.298540394247269,-6,0,"1"
"408",5e+05,1,1,1,325,15296,12137,12312,14113,10526,13.8049876602436,1.53522866001495,3,0,"2"
"409",320000,2,1,2,11404,8232,10450,9697,16477,11341,0.667585447232632,-0.286803304242565,0,0,"1"
"410",280000,1,1,2,10000,8000,6371,6217,5947,6288,4.97359434764326,-0.489196517949857,0,0,"2"
"411",60000,2,1,2,0,2709,1600,1400,1300,1200,-0.474491321203033,-0.188218083256274,11,1,"1"
"412",2e+05,2,1,1,0,0,367,150,0,0,-1.6571971121847,-0.0417444699099772,-8,0,"2"
"413",230000,2,1,1,0,2809,4606,792,3404,0,-1.58175377789201,-0.0892112818231673,-5,0,"2"
"414",230000,2,2,2,0,1064,423,313,1000,4641,-1.25720654012901,0.025315771792091,3,1,"1"
"415",480000,2,3,1,26734,199982,9033,19371,22593,2000,0.156149433525542,0.312744407099917,-12,0,"2"
"416",50000,2,3,1,5000,0,0,0,0,640,-1.50310051609968,0.161388717736809,-9,0,"2"
"417",2e+05,2,1,2,17507,1102,0,0,160,1103,-1.5230841906874,0.108550391596402,-12,0,"2"
"418",50000,2,1,2,2000,1600,1200,2000,0,1000,-0.988611672045779,-0.150140803649695,2,0,"1"
"419",50000,1,2,1,3629,3332,2000,2000,2000,2500,-0.545782084281365,0.285340640460205,0,0,"3"
"420",260000,2,1,2,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,1,"2"
"421",30000,1,1,2,1500,1800,1007,2500,0,1800,-0.594727647189938,-0.180438741516628,4,0,"1"
"422",440000,2,1,2,8071,9021,7013,6013,6028,6010,4.4404109289958,-0.27959264728498,0,0,"1"
"423",230000,2,2,2,2795,1350,371,2980,0,2213,-1.55338677504885,0.0332917576686059,-6,0,"2"
"424",2e+05,1,2,1,4500,0,3500,3500,9000,0,2.23666118703971,-0.261561108692616,6,1,"2"
"425",490000,2,2,1,10000,7143,7306,6303,6429,6000,5.87421443841439,-0.584903827640047,0,0,"1"
"426",80000,2,2,1,0,0,0,0,0,0,-1.59554862225088,0.042425784937232,-10,0,"2"
"427",20000,2,3,2,3000,1500,0,3123,1500,1000,-1.15039687257895,-0.156790603120926,8,1,"3"
"428",170000,2,1,2,199,199,398,0,199,398,-1.64973337576781,-0.0454906763489781,-5,1,"2"
"429",70000,1,1,2,3600,1646,600,28468,1327,1000,0.148689299446778,0.521165020517536,0,0,"1"
"430",210000,2,2,2,6000,4500,5000,3000,3000,3000,3.03458744757914,1.53467442464236,0,0,"2"
"431",90000,2,2,2,3200,3300,3000,3001,3000,3100,1.28766134269856,-0.176832837422652,0,0,"1"
"432",390000,2,1,2,13007,10612,10041,11000,10512,7000,9.58925772069735,-0.613894897367711,0,1,"1"
"433",110000,2,1,2,2500,2500,2000,2000,2057,2500,0.279930576329791,-0.245484782220569,0,0,"1"
"434",580000,2,1,1,6422,6565,5951,6006,5894,5946,4.66995594193315,-0.628786625286461,0,0,"2"
"435",360000,1,3,1,6015,17454,1775,0,0,0,-1.43963373725893,0.112511459708189,-5,0,"3"
"436",270000,2,2,1,10000,8000,0,16000,8000,0,6.96642699856864,-0.470299033197855,11,1,"2"
"437",60000,2,1,2,0,0,300,0,150,200,-1.57571718489449,0.0606347774915411,-4,0,"1"
"438",110000,1,3,1,2300,2200,2300,2200,2300,2300,0.674363303908311,-0.182404338906077,0,0,"2"
"439",50000,2,1,1,2500,3008,1000,761,800,704,-0.197036313379925,0.285724511033255,0,0,"1"
"440",80000,2,1,2,3212,1600,956,40000,1800,1700,0.455487948990993,0.287607656575088,0,1,"1"
"441",50000,1,2,2,350,400,1695,11300,485,2400,-1.46681033307212,-0.240552542549629,-4,0,"1"
"442",1e+05,1,1,2,4000,4037,6500,3500,0,3200,1.72605241518905,-0.402661467111504,4,0,"2"
"443",30000,2,1,2,0,945,0,197,2995,0,-1.63097401731251,-0.0690421465554243,-5,0,"1"
"444",2e+05,2,1,2,5704,5930,4000,4003,10033,4400,2.97915230109818,-0.315867074728473,0,0,"1"
"445",240000,1,1,2,12026,9010,7400,8000,8000,7000,6.58112107295758,0.0773863829856543,0,1,"2"
"446",220000,1,2,2,1600,1500,1100,1000,600,500,-0.65905842364766,0.15698231494711,0,0,"2"
"447",160000,2,1,2,4500,4400,3000,2400,2500,2500,2.1043848274812,0.354825862990955,0,0,"1"
"448",180000,2,1,1,1260,29366,54,0,1599,0,-1.16571586103486,0.349002145590566,-4,0,"3"
"449",2e+05,1,4,1,5000,1485,1956,1500,0,2102,-0.601116870767113,0.243680214853266,0,0,"2"
"450",140000,2,3,1,4505,12906,0,2210,2300,5200,1.22469281786302,0.347902317888277,2,0,"1"
"451",380000,1,1,1,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,1,"3"
"452",6e+05,1,1,1,0,18000,16000,16000,21000,20000,15.5835625565634,-0.865923117634973,4,1,"3"
"453",260000,1,2,2,14000,5022,130000,7000,6000,6000,4.1519239022906,1.25800099747116,-1,0,"2"
"454",2e+05,2,1,2,179,1443,1443,1443,871,2015,-0.744488494688416,1.14354253260154,-8,0,"1"
"455",80000,1,2,2,2500,51432,1800,1800,1800,1700,0.429359711198716,-0.0245564168612386,0,0,"2"
"456",40000,1,2,2,2027,1207,301,212,5315,4987,-0.901181756456467,0.365012519844718,-1,0,"2"
"457",130000,1,3,2,0,6000,0,6000,0,6000,1.14403043570102,-0.33613197196798,11,0,"2"
"458",50000,1,1,2,1800,1900,1300,0,0,0,-1.0538094099556,0.258966556228832,-3,0,"2"
"459",230000,2,2,1,18163,5654,12887,6985,9130,6554,-1.34760929547501,-0.0642379224545748,-6,0,"2"
"460",70000,1,2,1,2100,1217,500,0,6400,4590,-0.712309479122513,0.489438814700231,-1,1,"3"
"461",180000,2,2,1,5657,10372,5000,5000,5000,5000,3.63004719157111,0.0537514934914073,0,0,"2"
"462",80000,2,2,1,8638,5723,2980,1260,7868,2198,-1.48066123518673,-0.0492942748935555,-6,0,"2"
"463",290000,2,2,2,80000,3000,3015,23473,1148,4900,-0.148121572029652,0.791700171514044,-2,0,"1"
"464",230000,2,1,2,120093,8034,3013,4010,5882,3000,1.9636071849566,-0.582835103529856,0,0,"1"
"465",170000,2,3,3,0,1991,0,0,150,614,-1.64543968924378,-0.0412109500424593,-6,0,"3"
"466",230000,1,1,1,7536,7277,7100,7120,6844,6945,6.02091534035167,-0.415556179788659,-1,1,"3"
"467",220000,1,1,2,8909,7500,9000,6729,6000,7009,5.84580179870297,0.050233141115851,0,1,"2"
"468",230000,1,2,2,1610,1224,655,627,620,500,-0.761104591295042,0.0201918879963345,0,0,"2"
"469",5e+05,1,2,1,10026,7241,50091,25000,5078,2132,0.243837974138695,-0.0886656072831074,-1,0,"2"
"470",90000,2,1,1,3276,6246,307,2870,670,1362,-1.54037452645314,0.010760387254945,-6,0,"2"
"471",390000,2,3,2,13802,16525,8893,9229,10000,9435,10.0424296463441,0.897009143380731,0,1,"2"
"472",4e+05,2,2,2,14020,13595,6243,6007,6061,6012,8.32829986562255,2.90945676010103,0,0,"2"
"473",180000,1,2,1,2790,1140,2144,1180,1382,2440,-1.58676470992912,-0.0288781929812699,-6,0,"2"
"474",60000,1,3,1,1800,1500,2000,2700,1500,0,-0.432241788989324,-0.209285309532397,7,0,"2"
"475",120000,2,2,1,2682,0,6440,0,5930,5120,-1.53562358321994,-0.0683631386173569,-6,0,"2"
"476",60000,2,2,2,1900,1400,1000,1100,1000,420,-0.593331581964273,-0.105754097312535,0,0,"1"
"477",50000,1,1,2,1800,1500,1200,1203,1166,1000,-0.42959202595051,0.0362021111531853,0,0,"2"
"478",70000,2,2,1,2518,5950,0,1782,1985,2700,0.742395766250927,0.0252114008808957,2,0,"2"
"479",5e+05,2,1,1,0,501,300,600,300,600,-1.64119783815097,-0.0457057510301538,-2,0,"2"
"480",2e+05,1,1,2,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-12,0,"2"
"481",250000,2,2,1,120041,4435,0,1069,0,67619,-0.0290498429652142,1.37270938482664,1,0,"2"
"482",140000,1,2,2,17000,0,11400,550,5300,5400,3.63265085550026,-0.395873545492809,8,1,"1"
"483",70000,2,2,2,2112,1200,758,6736,0,0,-0.619294130284591,0.407549230752943,1,0,"1"
"484",90000,1,3,1,1700,4000,1600,1600,1500,4086,0.941091875258439,-0.00811968391613904,11,0,"3"
"485",1e+05,2,2,1,1709,574,556,2306,2562,2111,-1.59381555196792,-0.0527362163714759,-6,0,"2"
"486",190000,1,2,1,7600,6303,4137,3502,4027,3517,3.9407124199373,0.5881157868665,0,0,"2"
"487",230000,2,1,1,15111,13165,0,10500,6992,0,-1.32973742762876,0.0017423253247556,-6,0,"2"
"488",320000,1,2,1,3317,3506,4218,5000,6080,938,1.87726228001021,-0.322957272247162,0,0,"2"
"489",220000,2,2,1,1648,792,0,396,396,792,-1.63375375480695,-0.0363354331241608,-5,1,"2"
"490",260000,2,1,1,6277,4663,4140,4414,2646,7725,-1.42821456654367,0.0653371153564193,-6,0,"2"
"491",90000,2,2,2,157,0,0,0,0,0,-1.65544800870539,-0.0398110968806338,-12,0,"2"
"492",30000,2,2,1,1300,2,1608,0,900,800,-0.750775256912092,-7.36925926670777e-05,10,0,"2"
"493",260000,1,2,2,4000,11900,207,2003,2003,2003,2.52877031398586,0.387015252780992,2,0,"1"
"494",170000,2,2,2,4000,308,0,0,0,0,-1.39432566926356,0.288714821083663,-6,0,"1"
"495",80000,2,1,1,1203,1047,248,408,294,276,-1.28202064999821,-0.0938594087568238,0,1,"1"
